turn_id,speaker,start,stop,utterance,backchannel,backchannel_count,backchannel_speaker,backchannel_start,backchannel_stop,interval,delta,questions,end_question,overlap,n_words
0,5f935494c542c2119a47e3c4,8.84,63.75,"mm hmm. Mhm. Mhm. Yeah. Mhm. Mhm. Yeah. Hello? Hi, it's",mm Oh. Mhm. Mhm.,3,5db6f5c8c5ffeb000ac7cfb2,55.94,61.25,,54.91,1,False,False,12
1,5db6f5c8c5ffeb000ac7cfb2,61.74,63.36,How's it going?,,0,,,,-2.009999999999998,1.6199999999999974,1,True,True,4
2,5f935494c542c2119a47e3c4,63.76,67.16,"going pretty good, how are you?",Mhm,1,5db6f5c8c5ffeb000ac7cfb2,65.64,66.26,0.3999999999999986,3.3999999999999986,1,True,False,6
3,5db6f5c8c5ffeb000ac7cfb2,67.24,78.75,"Yeah, doing pretty well. Just our weather just turned a little cold dish, so I'm just, I've just been cold lately, but yeah, how is your guidance weather?",Yeah. Yeah. Mhm. Yeah.,3,5f935494c542c2119a47e3c4,68.34,78.67,0.0799999999999983,11.510000000000005,1,True,False,30
4,5f935494c542c2119a47e3c4,78.68,83.8,Um well I'm in Georgia so it's uh it,Mhm,1,5db6f5c8c5ffeb000ac7cfb2,81.94,82.36,-0.06999999999999318,5.11999999999999,0,False,True,11
5,5db6f5c8c5ffeb000ac7cfb2,83.64,83.96,"Okay,",,0,,,,-0.1599999999999966,0.3199999999999932,0,False,True,1
6,5f935494c542c2119a47e3c4,83.8,87.49,"has been getting colder but it's like 60, so",,0,,,,-0.1599999999999966,3.6899999999999977,0,False,True,10
7,5db6f5c8c5ffeb000ac7cfb2,87.34,87.59,thank,,0,,,,-0.14999999999999147,0.25,0,False,True,1
8,5f935494c542c2119a47e3c4,87.49,87.69,it's,,0,,,,-0.10000000000000853,0.20000000000000284,0,False,True,2
9,5db6f5c8c5ffeb000ac7cfb2,87.59,87.76,you.,,0,,,,-0.09999999999999432,0.1700000000000017,0,False,True,1
10,5f935494c542c2119a47e3c4,87.69,92.25,"cold to me, but I don't know, I don't know how cold it is, where you are.",Mhm. Okay.,2,5db6f5c8c5ffeb000ac7cfb2,88.94,92.26,-0.07000000000000739,4.560000000000002,0,False,True,19
11,5db6f5c8c5ffeb000ac7cfb2,93.54,106.92,"Yeah, yeah, it's also like 60, but I think I'm just not used to it, I'm in California, so I'm I'm like one of those like, like not as tough as the east coast people kind","Mhm. Mhm. Yeah. Okay. Okay. Mhm. Oh yeah, no",6,5f935494c542c2119a47e3c4,95.34,106.75,1.2900000000000063,13.379999999999995,0,False,False,41
12,5f935494c542c2119a47e3c4,106.75,107.36,"definitely,",,0,,,,-0.1700000000000017,0.6099999999999994,0,False,True,1
13,5db6f5c8c5ffeb000ac7cfb2,106.92,108.26,of person.,,0,,,,-0.4399999999999977,1.3400000000000034,0,False,True,2
14,5f935494c542c2119a47e3c4,107.84,123.18,"definitely, I don't like the cold, but Like went to like it's cold to me once it gets like 60, so I'm also getting used to it, but it felt pretty nice today, it was in the 70s, so yeah,","Yeah. Oh,",2,5db6f5c8c5ffeb000ac7cfb2,116.24,121.03,-0.4200000000000017,15.340000000000003,0,False,True,43
15,5db6f5c8c5ffeb000ac7cfb2,121.04,122.86,that's nice.,,0,,,,-2.1400000000000006,1.8199999999999932,0,False,True,3
16,5f935494c542c2119a47e3c4,123.19,124.66,so um,Yes.,1,5db6f5c8c5ffeb000ac7cfb2,123.54,123.86,0.3299999999999983,1.4699999999999989,0,False,False,2
17,5db6f5c8c5ffeb000ac7cfb2,124.24,129.46,And have you been in Georgia like your whole life or have you moved around?,Mhm. Uh,2,5f935494c542c2119a47e3c4,125.54,128.66,-0.4200000000000017,5.220000000000013,1,True,True,15
18,5f935494c542c2119a47e3c4,129.04,135.39,"Yes I have, yeah, I was born I was born here and uh now I'm in college","Yeah,",1,5db6f5c8c5ffeb000ac7cfb2,133.24,133.44,-0.4200000000000159,6.349999999999994,0,False,True,18
19,5db6f5c8c5ffeb000ac7cfb2,134.84,135.48,they believe,,0,,,,-0.549999999999983,0.6399999999999864,0,False,True,2
20,5f935494c542c2119a47e3c4,135.4,135.59,I go,,0,,,,-0.07999999999998408,0.18999999999999773,0,False,True,2
21,5db6f5c8c5ffeb000ac7cfb2,135.48,135.56,in,,0,,,,-0.11000000000001364,0.0800000000000125,0,False,True,1
22,5f935494c542c2119a47e3c4,135.59,140.85,"to Georgia tech, so so that's where I'm at right now. Um","Oh, cool. Okay,",2,5db6f5c8c5ffeb000ac7cfb2,136.84,141.11,0.030000000000001137,5.259999999999991,0,False,False,14
23,5db6f5c8c5ffeb000ac7cfb2,141.12,141.76,cool.,,0,,,,0.27000000000001023,0.6399999999999864,0,False,False,1
24,5f935494c542c2119a47e3c4,141.54,165.05,"Yeah, so yeah, I've always I've always looked like in the same area like like in the middle middle part of Georgia. So yeah the weather is I'm kind of used to it, but it changes so much because in the summer it will be you know Like 90s and then in the winters it can get down to like 30s and 20s so. Mhm.","Yeah. Yeah. Mhm. Mhm. Mhm. Mhm. Mhm. Mhm Oh wow,",9,5db6f5c8c5ffeb000ac7cfb2,143.74,165.22,-0.21999999999999886,23.51000000000002,0,False,True,68
25,5db6f5c8c5ffeb000ac7cfb2,165.22,173.26,"thirties and twenties, Yeah, that's, that's more rare for California or at least southern California, so yeah, that's really cold.",Mhm. Mhm. Yeah. Mhm.,4,5f935494c542c2119a47e3c4,165.54,172.55,0.1699999999999875,8.039999999999992,0,False,False,23
26,5f935494c542c2119a47e3c4,173.51,174.56,I know. Um,Uh,1,5db6f5c8c5ffeb000ac7cfb2,174.04,174.14,0.25,1.0500000000000114,0,False,False,3
27,5db6f5c8c5ffeb000ac7cfb2,174.14,174.45,huh.,,0,,,,-0.4200000000000159,0.3100000000000023,0,False,True,1
28,5f935494c542c2119a47e3c4,175.24,194.34,"actually last year Uh till the 19 By this time it was already like in the 40s but it's strange, it hasn't it hasn't, it's not as cold as it normally would be by now so it'll","Oh. Mhm. Yeah. Oh. Oh,",5,5db6f5c8c5ffeb000ac7cfb2,185.14,193.93,0.7900000000000205,19.099999999999994,0,False,False,42
29,5db6f5c8c5ffeb000ac7cfb2,194.07,194.96,"interesting,",,0,,,,-0.27000000000001023,0.8900000000000148,0,False,True,1
30,5f935494c542c2119a47e3c4,194.34,201.45,probably it'll probably come in probably like later this month or by december. Yeah.,"mm hmm. Mhm. Yeah,",3,5db6f5c8c5ffeb000ac7cfb2,198.14,201.75,-0.6200000000000045,7.109999999999985,0,False,True,15
31,5db6f5c8c5ffeb000ac7cfb2,202.24,207.16,Does it rain a lot over there? Okay.,Oh,1,5f935494c542c2119a47e3c4,204.74,206.06,0.7900000000000205,4.9199999999999875,1,False,False,8
32,5f935494c542c2119a47e3c4,207.44,221.99,"I wouldn't say too much, it's like we have like spells where it just rains for like a week straight and then we'll go like a month or two without rain. So yeah, so and it normally rains","Yeah. Yeah. Yeah. Yeah. Yeah. Mhm. Mhm Oh,",8,5db6f5c8c5ffeb000ac7cfb2,207.74,221.36,0.28000000000000114,14.550000000000011,0,False,False,41
33,5db6f5c8c5ffeb000ac7cfb2,221.94,222.15,what?,,0,,,,-0.05000000000001137,0.21000000000000796,1,True,True,1
34,5f935494c542c2119a47e3c4,221.99,241.43,"more in like january and february, it rained a lot. Um But you know like sometimes like summer months like it won't rain at all in the summer. So. Yeah so the weather here is pretty is pretty. It changes a lot. Yeah",Mhm. Yeah. Yeah. Mhm Uh huh.,5,5db6f5c8c5ffeb000ac7cfb2,222.94,241.44,-0.1599999999999966,19.439999999999998,0,False,True,44
35,5db6f5c8c5ffeb000ac7cfb2,241.45,242.26,Yeah.,,0,,,,0.01999999999998181,0.8100000000000023,0,False,False,1
36,5f935494c542c2119a47e3c4,242.24,243.07,and it's very,,0,,,,-0.01999999999998181,0.8299999999999841,0,False,True,4
37,5db6f5c8c5ffeb000ac7cfb2,242.74,243.12,Is it,,0,,,,-0.3299999999999841,0.37999999999999545,0,False,True,2
38,5f935494c542c2119a47e3c4,243.07,243.67,very,,0,,,,-0.05000000000001137,0.5999999999999943,0,False,True,1
39,5db6f5c8c5ffeb000ac7cfb2,243.12,243.95,like,,0,,,,-0.549999999999983,0.8299999999999841,0,False,True,1
40,5f935494c542c2119a47e3c4,243.68,245.56,very humid when he gets hot.,mm.,1,5db6f5c8c5ffeb000ac7cfb2,243.96,244.36,-0.2699999999999818,1.8799999999999955,0,False,True,6
41,5db6f5c8c5ffeb000ac7cfb2,246.44,257.18,Oh yeah yeah I visited pennsylvania a while back and I remember the humid summers was not fun and it seems like there's a,Mhm. Yeah. Mhm. Yeah.,4,5f935494c542c2119a47e3c4,248.94,256.14,0.8799999999999955,10.740000000000009,0,False,False,25
42,5f935494c542c2119a47e3c4,257.14,257.31,Thank,,0,,,,-0.040000000000020464,0.17000000000001592,0,False,True,1
43,5db6f5c8c5ffeb000ac7cfb2,257.18,257.35,lot,,0,,,,-0.12999999999999545,0.17000000000001592,0,False,True,1
44,5f935494c542c2119a47e3c4,257.31,257.38,you.,,0,,,,-0.040000000000020464,0.06999999999999318,0,False,True,1
45,5db6f5c8c5ffeb000ac7cfb2,257.35,258.96,of bugs.,,0,,,,-0.029999999999972715,1.6099999999999568,0,False,True,2
46,5f935494c542c2119a47e3c4,258.34,271.76,"They're definitely, yeah, there's one on the table and on my laptop right now, so there's a lot of bugs. Yeah. The farthest out west I've been is phoenix Arizona. Um",Oh. Oh. Uh huh. Oh,4,5db6f5c8c5ffeb000ac7cfb2,261.74,271.42,-0.6200000000000045,13.420000000000016,0,False,True,35
47,5db6f5c8c5ffeb000ac7cfb2,271.42,272.16,yeah.,,0,,,,-0.339999999999975,0.7400000000000091,0,False,True,1
48,5f935494c542c2119a47e3c4,272.24,274.76,I went there for like a,,0,,,,0.07999999999998408,2.519999999999982,0,False,False,6
49,5db6f5c8c5ffeb000ac7cfb2,273.94,276.45,Oh there's another bug.,,0,,,,-0.8199999999999932,2.509999999999991,0,False,True,5
50,5f935494c542c2119a47e3c4,274.77,292.15,"there's another one I was there for like a science competition and it was it was in May And it was the same temperature as it was in Georgia. It was like 95 or something, but There was no humidity",Oh mhm. Yeah mhm,4,5db6f5c8c5ffeb000ac7cfb2,279.34,289.55,-1.6800000000000068,17.379999999999995,0,False,True,41
51,5db6f5c8c5ffeb000ac7cfb2,291.24,291.9,I'm pretty good.,,0,,,,-0.9099999999999682,0.6599999999999682,0,False,True,4
52,5f935494c542c2119a47e3c4,292.16,301.86,"so it felt a lot better than it would like here in Georgia where the humidity is like 90%, you know, it's just like sticky.",Yeah Yeah. All right right.,4,5db6f5c8c5ffeb000ac7cfb2,292.94,300.75,0.26000000000004775,9.699999999999989,0,False,False,26
53,5db6f5c8c5ffeb000ac7cfb2,301.54,308.25,Yeah yeah yeah totally. That's funny. Yeah.,Okay.,1,5f935494c542c2119a47e3c4,306.54,306.86,-0.3199999999999932,6.7099999999999795,0,False,True,8
54,5f935494c542c2119a47e3c4,308.64,308.99,Yes.,,0,,,,0.38999999999998636,0.35000000000002274,0,False,False,1
55,5db6f5c8c5ffeb000ac7cfb2,308.74,317.48,Oh cool. Well that's neat that you're in college right now. I see something behind you. What is that tall,,0,,,,-0.25,8.740000000000009,0,False,True,22
56,5f935494c542c2119a47e3c4,317.44,318.98,This uh,thing? Yeah.,1,5db6f5c8c5ffeb000ac7cfb2,317.49,318.85,-0.040000000000020464,1.5400000000000205,0,False,True,2
57,5db6f5c8c5ffeb000ac7cfb2,318.86,319.56,Yeah.,,0,,,,-0.12000000000000455,0.6999999999999886,0,False,True,1
58,5f935494c542c2119a47e3c4,318.99,344.56,Well yeah that's um it's the I think it's the Bank of America building. It's it's the tallest is the tallest building in Atlanta. Um And it kind of at nighttime like this top part right here it like uh it glows bright orange and it looks like a big pencil so it's like it's nickname is the pencil building.,Right. Yeah. Yeah. Oh Oh mhm mhm. Oh Oh,9,5db6f5c8c5ffeb000ac7cfb2,320.54,343.25,-0.5699999999999932,25.569999999999993,0,False,True,67
59,5db6f5c8c5ffeb000ac7cfb2,344.74,357.76,"Oh that's so cool, I learned something new. I've never seen that before. I've only heard about like the coca cola like there's a coca cola plant or what is it",Mhm. Yeah. Mhm. Mhm.,4,5f935494c542c2119a47e3c4,345.94,354.45,0.18000000000000682,13.019999999999982,0,False,False,35
60,5f935494c542c2119a47e3c4,357.84,358.67,Yeah there's,,0,,,,0.07999999999998408,0.8300000000000409,0,False,False,3
61,5db6f5c8c5ffeb000ac7cfb2,358.64,359.16,in,,0,,,,-0.03000000000002956,0.5200000000000387,0,False,True,1
62,5f935494c542c2119a47e3c4,358.67,359.06,like,,0,,,,-0.4900000000000091,0.38999999999998636,0,False,True,1
63,5db6f5c8c5ffeb000ac7cfb2,359.18,360.56,Atlanta? Right.,yeah,1,5f935494c542c2119a47e3c4,359.74,360.49,0.12000000000000455,1.3799999999999955,1,False,False,2
